,storeTypeId,totalOrders,totalOrdersUSD,cantidadMetodosDePago,warehouseId,cityId,countryId,locationId,storeStatusId,isActive,hasChiperSuppliedPOS
6200,0.8791209,0.0,0.00032198615,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
666,0.94505495,0.017391304,0.015001901,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
4757,0.9230769,0.008695652,0.00150476,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
171,0.9120879,0.008695652,0.0145555455,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,1.0
1176,0.9010989,0.008695652,0.006339572,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
4497,0.8791209,0.0,0.0005607085,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
1482,0.94505495,0.008695652,0.011286881,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
1906,0.94505495,0.008695652,0.007548073,0.5,0.08,1.0,1.0,0.5625,0.4022596,0.0,0.0
4143,0.9120879,0.008695652,0.001156377,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
4281,0.9230769,0.0,0.00052873883,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
4909,0.93406594,0.008695652,0.0010585922,0.5,0.096,0.0,0.0,0.0,0.0,0.0,0.0
1900,0.8791209,0.0,0.0013316389,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
693,0.9120879,0.017391304,0.011496935,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
3493,0.94505495,0.0,0.0008133391,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
5419,0.8901099,0.0,0.00049589394,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
3846,0.8791209,0.0,0.00063667755,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
3502,0.8791209,0.0,0.0009356592,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
2115,0.93406594,0.0,0.0029263217,0.5,0.096,0.0,0.0,0.0,0.0,0.0,0.0
4990,0.8791209,0.0,0.00059986464,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
2096,0.8901099,0.0,0.0012158096,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
3282,0.95604396,0.026086956,0.0048229876,0.5,0.08,1.0,1.0,0.5625,0.0,0.0,0.0
4177,0.8791209,0.0,0.00022363974,0.5,0.096,0.0,0.0,0.0,0.0,0.0,0.0
781,0.9230769,0.0,0.0037007355,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
3834,0.93406594,0.0,0.00047646413,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
5116,0.8791209,0.026086956,0.0018487585,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
3039,0.9230769,0.008695652,0.0031849814,0.5,0.096,0.0,0.0,0.0,0.0,0.0,0.0
541,0.93406594,0.0,0.0027033975,0.5,0.096,0.0,0.0,0.0,0.5714286,0.0,0.0
4241,0.8791209,0.0,0.0008027604,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
5646,0.9230769,0.0,0.0005215809,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
3767,0.8791209,0.0,0.0007221648,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
4423,0.9230769,0.008695652,0.0008262809,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
2678,0.94505495,0.0,0.001503081,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
5265,0.8791209,0.017391304,0.0009802259,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
6066,0.8901099,0.0,0.0004597595,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
2728,0.989011,0.008695652,0.0015724936,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
882,0.8791209,0.008695652,0.017044602,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
3582,0.94505495,0.0,0.0007394538,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
3244,0.93406594,0.0,0.000628482,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
4803,0.93406594,0.0,0.00035739085,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
5534,0.94505495,0.0,0.0007425012,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
6163,0.94505495,0.0,0.00033834585,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
3035,0.94505495,0.0,0.00024245953,0.5,0.08,1.0,1.0,0.5625,0.0,0.0,0.0
1171,0.93406594,0.0,0.0020247444,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
3656,0.93406594,0.04347826,0.0071864575,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
2636,0.94505495,0.008695652,0.0022596642,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
2838,0.9230769,0.0,0.0007109676,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
1329,0.8791209,0.017391304,0.010589275,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
6060,0.9230769,0.0,0.00038932636,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
6028,0.94505495,0.0,0.00033213152,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
75,0.8901099,0.0,0.0019685559,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
3789,0.94505495,0.008695652,0.001021366,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
3600,1.0,0.0,0.0007092943,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
4747,0.94505495,0.008695652,0.0010012492,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
5498,0.8791209,0.0,0.00048346812,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
2194,0.8791209,0.0,0.0008604171,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
3754,0.9120879,0.0,0.0007554743,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
5578,0.94505495,0.0,0.0006252238,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
1466,0.94505495,0.0,0.002895401,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
2665,0.94505495,0.017391304,0.005069812,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
2387,0.9230769,0.060869563,0.04877058,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
5599,0.8791209,0.0,0.00043542945,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
5783,0.93406594,0.0,0.0003121572,0.5,0.096,0.0,0.0,0.0,0.0,0.0,0.0
3756,0.8791209,0.0,0.00042710564,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
5051,0.8791209,0.0,0.00038760743,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
945,0.94505495,0.0,0.006610119,0.5,0.08,1.0,1.0,0.5625,0.0,0.0,0.0
3761,0.8791209,0.017391304,0.002236235,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
6101,0.8791209,0.3652174,0.34009716,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
842,0.8901099,0.008695652,0.008354929,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
4172,0.9120879,0.008695652,0.0012107298,0.5,0.04,0.6,0.0,0.3125,0.0,0.0,0.0
4198,0.8791209,0.0,0.00061345357,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
3739,0.8791209,0.104347825,0.007986087,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
2872,0.9120879,0.0,0.0009448781,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
4691,0.8901099,0.0,0.0019823501,0.5,0.096,0.0,0.0,0.0,0.0,0.0,0.0
4800,0.8791209,0.0,0.00044209135,0.5,0.0,0.1,0.0,0.0625,0.0,0.0,0.0
4076,0.8901099,0.008695652,0.002863856,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
225,0.9120879,0.0,0.012071349,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
4888,0.94505495,0.0,0.00083303114,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
2803,0.8791209,0.0,0.0011916991,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
1856,0.8791209,0.0,0.0019322361,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
4292,1.0,0.0,0.000990317,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
2677,0.94505495,0.026086956,0.003990986,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
4839,0.93406594,0.0,0.00040830864,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
845,0.94505495,0.0,0.0042344118,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
572,0.8791209,0.0,0.0074367616,0.5,0.0,0.1,0.0,0.0625,0.5714286,0.0,0.0
3777,0.94505495,0.034782607,0.012070796,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
4637,0.94505495,0.0,0.00090282003,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
3001,0.94505495,0.008695652,0.0021801519,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
2481,0.8901099,0.026086956,0.005479588,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
154,0.8901099,0.017391304,0.06399259,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
476,0.94505495,0.008695652,0.026245069,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
4119,0.9120879,0.0,0.0007150924,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
3665,0.8791209,0.0,0.0010584868,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
1690,0.8901099,0.0,0.011259509,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
278,0.9120879,0.052173913,0.11263333,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
526,0.94505495,0.008695652,0.006983661,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
5464,0.94505495,0.0,0.0008924951,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
3945,0.93406594,0.008695652,0.0026253304,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
6187,0.9010989,0.0,0.00033999636,0.5,0.992,0.0,0.0,0.0,0.42857143,0.0,0.0
1087,0.94505495,0.008695652,0.006047894,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
3219,0.9120879,0.0,0.00077400904,0.5,0.04,0.6,0.0,0.3125,0.0,0.0,0.0
382,0.94505495,0.04347826,0.05059974,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
1099,0.8791209,0.0,0.0036165796,0.5,0.096,0.0,0.0,0.0,0.5714286,0.0,0.0
3438,0.9230769,0.09565217,0.013797286,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
3446,0.8791209,0.0,0.0005245113,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
2530,0.9120879,0.008695652,0.0015794776,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
3616,0.94505495,0.052173913,0.0078043006,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
5862,0.94505495,0.0,0.00047228226,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
3351,0.8791209,0.017391304,0.0020758533,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
918,0.8901099,0.0,0.004191809,0.5,0.0,0.1,0.0,0.0625,0.5714286,0.0,0.0
207,0.94505495,0.0,0.005758202,0.5,0.08,1.0,1.0,0.5625,0.5714286,0.0,0.0
5269,0.8791209,0.0,0.00037245068,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
4058,0.94505495,0.0,0.00028710597,0.5,0.08,1.0,1.0,0.5625,0.0,0.0,0.0
5424,0.94505495,0.0,0.0005135507,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
6158,0.8791209,0.008695652,0.0006544569,0.5,0.096,0.0,0.0,0.0,0.0,0.0,0.0
3579,0.8901099,0.0,0.0008999039,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
297,0.8791209,0.0,0.014868253,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
1490,0.9230769,0.0,0.0039254185,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
527,0.8901099,0.0,0.003593575,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
5444,0.8901099,0.0,0.0003643321,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
442,0.9230769,0.0,0.0011776341,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
2120,0.8791209,0.060869563,0.01133368,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
1138,0.94505495,0.008695652,0.0039248085,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
3645,0.8791209,0.04347826,0.0033538064,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
3701,0.94505495,0.0,0.0013474656,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
4210,0.9120879,0.008695652,0.0012154847,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
4856,0.94505495,0.0,0.0007612668,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
2374,0.8791209,0.017391304,0.0056980685,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
3782,0.94505495,0.0,0.0005405518,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
4973,0.94505495,0.0,0.0017883653,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
5642,0.93406594,0.0,0.0010906275,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
1836,0.8791209,0.008695652,0.0021109416,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
2453,0.93406594,0.0,0.003005298,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
3484,0.94505495,0.034782607,0.0042484025,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
2008,0.94505495,0.0,0.0011717505,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
3823,0.8791209,0.008695652,0.0019082054,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
47,0.93406594,0.026086956,0.025626509,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
2201,0.93406594,0.0,0.007681262,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
4133,0.9230769,0.0,0.00047318876,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
397,0.94505495,0.0,0.0070916857,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
1507,0.94505495,0.0,0.0045367,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
3765,0.8791209,0.0,0.00068518944,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
2612,0.93406594,0.026086956,0.0037015935,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
3332,0.9120879,0.0,0.0005393802,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
5129,0.8791209,0.0,0.0004613701,0.5,0.096,0.0,0.0,0.0,0.0,0.0,0.0
4766,0.94505495,0.0,9.466911e-06,0.5,0.08,1.0,1.0,0.5625,0.0,0.0,0.0
3812,0.93406594,0.0,0.00015267923,0.5,0.096,0.0,0.0,0.0,0.0,0.0,0.0
5515,0.93406594,0.0,0.00038731383,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
986,0.94505495,0.008695652,0.017318293,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
5925,0.8901099,0.0,0.00031536416,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
5683,1.0,0.0,0.0007662183,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
1434,0.93406594,0.0,0.0024109664,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
2532,0.94505495,0.008695652,0.0014936255,0.5,0.08,1.0,1.0,0.5625,0.4022596,0.0,0.0
5799,0.94505495,0.0,0.00077793153,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
237,0.9120879,0.008695652,0.027073586,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
2119,0.94505495,0.0,0.0014105497,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
2286,0.9120879,0.0,0.001214849,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
5077,0.93406594,0.0,0.0006303264,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
3469,0.9230769,0.008695652,0.005322194,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
1104,0.8791209,0.008695652,0.0059498753,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
3916,0.8791209,0.0,0.00066122995,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
802,0.9230769,0.017391304,0.014100336,1.0,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
5345,0.94505495,0.0,0.0004854778,0.5,0.08,1.0,1.0,0.5625,0.0,0.0,0.0
5969,0.93406594,0.0,0.00062846777,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
4541,0.94505495,0.0,0.0004824932,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
4088,0.93406594,0.0,0.00047137862,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
4257,0.9230769,0.0,0.0005448106,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
1737,0.8791209,0.0,0.0021610127,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
4494,0.8791209,0.0,0.00094217574,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
3610,0.8791209,0.0,0.00056861615,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
4599,1.0,0.008695652,0.0010441453,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
5445,0.94505495,0.0,0.0003122028,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
4356,0.8791209,0.0,0.00069491856,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
34,0.8791209,0.0,0.0036093474,0.5,0.096,0.0,0.0,0.0,0.42857143,1.0,0.0
2245,0.94505495,0.017391304,0.003393493,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
3155,0.9230769,0.0,0.0011778537,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
5738,0.93406594,0.0,0.00045025552,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
5239,0.8791209,0.0,0.00036584295,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
5470,0.94505495,0.0,0.0008909187,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
564,0.8791209,0.026086956,0.015977407,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,1.0
4069,0.93406594,0.0,0.00051171775,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
5133,0.8791209,0.0,0.00040710284,0.5,0.04,0.6,0.0,0.3125,0.0,0.0,0.0
74,0.8791209,0.0,0.0034806533,0.5,0.04,0.6,0.0,0.3125,0.4022596,0.0,0.0
855,0.94505495,0.026086956,0.02060388,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
309,0.94505495,0.0,0.010648008,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
3343,0.9120879,0.0,0.0005393802,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
282,0.8791209,0.052173913,0.030439636,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
4331,0.94505495,0.0,0.0007477548,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
5086,0.8791209,0.008695652,0.0010317109,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
547,0.9010989,0.0,0.0028866667,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
3921,0.8791209,0.0,0.0004556888,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
5583,0.9230769,0.0,0.00028873936,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
1570,0.94505495,0.008695652,0.012938856,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
2581,0.8791209,0.0,0.00070218195,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
1158,0.8791209,0.017391304,0.004966437,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
1680,0.8791209,0.017391304,0.007068641,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
720,0.8791209,0.0,0.0010679736,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
291,0.93406594,0.026086956,0.031794313,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
3255,0.94505495,0.0,0.0009067995,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
540,0.8791209,0.008695652,0.027112115,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
4245,0.9120879,0.0,0.00070313126,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
2232,0.8901099,0.0,0.0043813637,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
1036,0.94505495,0.026086956,0.012835848,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
5010,0.8791209,0.0,0.00039938904,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
1047,1.0,0.008695652,0.040470194,0.5,0.08,1.0,1.0,0.5625,0.0,0.0,0.0
5234,0.9230769,0.0,0.0005937814,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
3375,0.978022,0.008695652,0.003704638,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
2315,0.94505495,0.008695652,0.0030089668,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
3190,0.8791209,0.008695652,0.0013278846,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
4369,0.8791209,0.0,0.00069491856,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
60,0.94505495,0.017391304,0.2122227,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
1599,0.94505495,0.0,0.0037987826,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
6211,0.9120879,0.0,0.00036435493,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
1189,0.8791209,0.017391304,0.011230562,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
4795,0.94505495,0.0,0.0005111533,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
4354,0.9230769,0.0,0.0006361131,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
6103,0.8791209,0.0,0.0003631605,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
5743,0.94505495,0.008695652,0.0011775058,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
2443,0.94505495,0.008695652,0.0028590614,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
3499,0.94505495,0.04347826,0.013775205,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
535,1.0,0.0,0.0011426627,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
4966,0.94505495,0.0,0.00042614498,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
5576,0.94505495,0.0,0.0009354597,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
6033,0.8791209,0.0,0.00050189166,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
3573,0.93406594,0.008695652,0.0014049198,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
4258,0.9230769,0.0,0.0005448106,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
581,0.9120879,0.0,0.004993281,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
4877,0.94505495,0.008695652,0.0010950688,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
195,0.8791209,0.060869563,0.16002993,1.0,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
1263,0.94505495,0.0,0.005528662,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
172,0.9120879,0.008695652,0.0021129628,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
5560,0.8791209,0.0,0.00035501344,0.5,0.04,0.6,0.0,0.3125,0.0,0.0,0.0
6126,0.8791209,0.0,0.0003585653,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
4737,0.9230769,0.0,0.00036682643,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
2870,0.8791209,0.026086956,0.0031292688,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
2569,0.8901099,0.008695652,0.016130146,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
924,0.94505495,0.0,0.014486931,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
2750,0.8791209,0.0,0.00067920884,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
1013,0.94505495,0.026086956,0.030000137,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
4744,0.9230769,0.017391304,0.0011981415,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
1173,0.8791209,0.0,0.0032999269,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
1562,0.93406594,0.0,0.0027633288,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
2597,0.93406594,0.0,0.0008711012,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
1641,0.94505495,0.008695652,0.013479331,0.5,0.08,1.0,1.0,0.5625,0.0,0.0,0.0
4108,0.9120879,0.0,0.0007150924,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
6035,0.9230769,0.0,0.00041421512,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
1430,0.9230769,0.008695652,0.006309341,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
5001,0.8791209,0.0,0.00039367925,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
3801,0.8791209,0.0,0.0019428034,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
4107,0.9120879,0.0,0.0007150924,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
5846,0.94505495,0.008695652,0.00083026604,0.5,0.08,1.0,1.0,0.5625,0.0,0.0,0.0
5102,0.8791209,0.0,0.0008900835,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
4194,0.8791209,0.0,0.00046107077,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
4229,0.94505495,0.0,0.0005760078,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
1239,0.8901099,0.0,0.0015232719,0.5,0.0,0.1,0.0,0.0625,0.5714286,0.0,0.0
