storeId,storeTypeId,totalOrders,totalOrdersUSD,cantidadMetodosDePago,warehouseId,city,country,cityId,countryId,locationId,storeStatusId,isActive,hasChiperSuppliedPOS,socialClass,numberOfEmployees,mes,ultimaOrden
172486,87,3,29788.58,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,27-08-2021
172490,86,4,57356.57,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,25-09-2021
172523,87,1,12390.04,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,13-09-2021
172656,84,3,33862.77,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,17-09-2021
172680,82,2,21914.96,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,16-09-2021
172685,81,2,9340.95,1,123,Barranquilla,Colombia,3,6,18,4,0,false,,,09,25-09-2021
172692,86,2,68933.16,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,18-09-2021
172738,84,1,7467.23,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,31-08-2021
172781,81,3,24807.81,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,20-09-2021
172899,86,1,2744.21,1,57,Bogotá,Colombia,1,6,2,5,0,false,,,09,22-07-2021
172980,82,1,4433.55,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,02-09-2021
172987,92,1,8971.77,1,55,Ciudad de México,Mexico,11,7,11,1,0,false,,,09,19-09-2021
173002,85,1,18912.66,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,25-09-2021
173059,81,2,20379.91,1,123,Barranquilla,Colombia,3,6,18,4,0,false,,,09,28-09-2021
173077,84,25,268832.64,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,24-09-2021
173101,87,3,88685.09,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,02-09-2021
173137,87,5,72973.6,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,15-09-2021
173161,87,1,7864.15,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,29-09-2021
173226,82,1,39509.41,1,50,Medellín,Colombia,7,6,7,4,0,false,,,09,10-09-2021
173240,87,1,23798.87,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,03-09-2021
173278,81,1,16377.56,1,50,Medellín,Colombia,7,6,7,4,0,false,,,09,12-09-2021
173317,81,4,35741.23,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,20-09-2021
173365,87,4,45001.76,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,22-09-2021
173402,82,1,4689.55,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,06-09-2021
173409,82,1,12923.47,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,26-09-2021
173422,81,3,117281.56,1,50,Medellín,Colombia,7,6,7,4,0,false,,,09,23-09-2021
173429,87,7,98149.04,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,29-09-2021
173451,86,1,4401.39,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,12-09-2021
173461,87,1,8373.08,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,04-09-2021
173489,85,5,160648.59,2,50,Medellín,Colombia,7,6,7,4,0,false,,,09,09-09-2021
173502,84,8,76694.69,1,45,Cali,Colombia,2,6,3,5,0,false,,,09,01-07-2021
173591,87,1,8116.62,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,22-09-2021
173697,86,2,29544.2,1,50,Medellín,Colombia,7,6,7,4,0,false,,,09,09-09-2021
173734,81,2,24831.12,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,06-09-2021
173740,81,1,6781.77,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,13-09-2021
173744,87,4,81183.57,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,12-09-2021
173779,87,3,42732.24,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,03-09-2021
173792,87,2,83995.13,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,09-09-2021
173818,87,1,5966.39,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,18-09-2021
173822,87,5,38554.83,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,17-09-2021
173863,87,1,8534.82,1,55,Ciudad de México,Mexico,11,7,11,5,0,false,,,09,11-08-2021
173865,87,1,4320.19,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,09-09-2021
173887,87,1,14285.68,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,18-09-2021
173901,87,2,14203.81,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,20-09-2021
173912,85,8,418028.83,1,50,Medellín,Colombia,7,6,7,4,0,false,,,09,08-09-2021
173924,87,3,38224.35,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,17-09-2021
173938,86,1,7263.35,1,45,Cali,Colombia,2,6,3,4,0,false,,,09,15-09-2021
173949,87,2,43995.39,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,01-09-2021
174166,81,4,18964.51,1,123,Barranquilla,Colombia,3,6,18,4,0,false,,,09,21-09-2021
174228,87,2,38277.92,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,11-09-2021
174242,86,2,21654.48,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,19-09-2021
174252,86,1,7636.05,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,21-09-2021
174268,85,1,6883.73,1,50,Medellín,Colombia,7,6,7,4,0,false,,,09,08-09-2021
174296,87,1,14807.45,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,09-09-2021
174305,84,1,10043.74,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,04-09-2021
174307,86,1,9559.38,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,19-09-2021
174308,87,1,23951.56,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,14-09-2021
174336,81,2,23256.38,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,08-09-2021
174348,81,2,15559.3,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,15-09-2021
174403,87,5,86925.85,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,28-09-2021
174444,81,1,7805.86,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,03-09-2021
174475,81,2,29218.19,1,123,Barranquilla,Colombia,3,6,18,4,0,false,,,09,07-09-2021
174479,81,1,7492.69,1,123,Barranquilla,Colombia,3,6,18,4,0,false,,,09,14-09-2021
174495,86,1,7959.5,1,45,Cali,Colombia,2,6,3,4,0,false,,,09,15-09-2021
174536,84,1,12786.57,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,09-09-2021
174551,81,1,7591.81,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,10-09-2021
174612,83,1,36357.11,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,05-08-2021
174622,87,2,19867.67,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,17-09-2021
174669,87,1,4341.9,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,19-09-2021
174764,87,1,7773.42,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,02-09-2021
174864,87,3,30934.17,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,21-09-2021
174877,92,1,10209.32,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,12-09-2021
174883,81,1,7519.87,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,10-09-2021
174931,81,14,235614.39,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,15-09-2021
174952,84,8,124350.42,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,15-09-2021
174983,81,1,8960.3,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,06-09-2021
175077,81,1,7240.81,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,13-09-2021
175130,81,1,13395.94,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,11-09-2021
175143,81,1,21573.82,1,45,Cali,Colombia,2,6,3,4,0,false,,,09,12-09-2021
175248,87,1,9145.38,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,02-09-2021
175251,81,2,28331.43,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,27-09-2021
175301,87,2,15811.07,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,08-09-2021
175341,87,1,7326.81,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,18-09-2021
175464,87,1,66993.01,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,01-09-2021
175473,81,2,52383.76,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,20-09-2021
175504,81,1,9752.43,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,23-09-2021
175630,85,1,7059.01,1,50,Medellín,Colombia,7,6,7,5,0,false,,,09,08-09-2021
175658,81,1,2380.56,1,45,Cali,Colombia,2,6,3,4,0,false,,,09,16-09-2021
175741,81,2,8378.13,1,123,Barranquilla,Colombia,3,6,18,4,0,false,,,09,26-09-2021
175793,87,1,18252.77,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,07-09-2021
175803,87,1,38895.84,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,02-09-2021
175822,86,3,42817.59,1,50,Medellín,Colombia,7,6,7,4,0,false,,,09,17-09-2021
175839,81,2,38169.02,1,123,Barranquilla,Colombia,3,6,18,4,0,false,,,09,14-09-2021
175857,87,5,46859.69,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,09-09-2021
175894,86,1,3990.61,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,20-09-2021
175952,81,1,19833.93,1,50,Medellín,Colombia,7,6,7,1,0,false,,,09,05-09-2021
176046,82,1,9874.16,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,29-09-2021
176053,82,4,60372.35,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,15-09-2021
176079,87,2,19179.16,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,24-09-2021
176125,86,5,23738.18,1,50,Medellín,Colombia,7,6,7,4,0,false,,,09,02-09-2021
176197,84,2,56851.89,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,04-09-2021
176216,86,2,21789.13,1,45,Cali,Colombia,2,6,3,4,0,false,,,09,10-09-2021
176267,81,1,7223.15,1,50,Medellín,Colombia,7,6,7,4,0,false,,,09,20-09-2021
176271,83,2,9082.89,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,21-09-2021
176278,81,1,10003.27,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,18-09-2021
176337,86,1,33907.99,1,45,Cali,Colombia,2,6,3,4,0,false,,,09,14-09-2021
176340,81,8,78877.79,1,45,Cali,Colombia,2,6,3,4,0,false,,,09,15-09-2021
176377,83,3,18354.79,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,05-09-2021
176388,81,1,241550.56,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,28-09-2021
176389,81,1,13429.21,1,50,Medellín,Colombia,7,6,7,4,0,false,,,09,21-09-2021
176509,81,1,3441.58,1,123,Barranquilla,Colombia,3,6,18,4,0,false,,,09,16-09-2021
176525,81,1,10270.02,1,45,Cali,Colombia,2,6,3,4,0,false,,,09,06-09-2021
176530,86,1,9972.46,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,25-09-2021
176548,81,1,7068.83,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,23-09-2021
176569,87,1,26239.43,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,30-08-2021
176588,86,2,11120.65,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,16-09-2021
176594,81,2,7496.07,1,45,Cali,Colombia,2,6,3,5,0,false,,,09,22-07-2021
176607,82,6,60800.1,1,123,Barranquilla,Colombia,3,6,18,4,0,false,,,09,20-09-2021
176664,87,1,12400.1,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,17-09-2021
176761,87,1,10507.26,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,15-09-2021
176774,86,2,26863.19,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,23-09-2021
176790,86,3,10264.39,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,24-09-2021
176854,84,1,7494.7,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,11-09-2021
176859,86,2,13476.25,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,24-09-2021
176863,85,1,9825.47,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,18-09-2021
176874,87,3,17112.49,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,26-09-2021
176878,86,1,3623.14,1,45,Cali,Colombia,2,6,3,4,0,false,,,09,19-09-2021
176904,85,1,4677.01,1,50,Medellín,Colombia,7,6,7,4,0,false,,,09,10-09-2021
176969,82,1,10536.64,1,123,Barranquilla,Colombia,3,6,18,5,0,false,,,09,28-07-2021
177034,81,1,3140.51,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,13-09-2021
177044,81,1,16605.94,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,08-09-2021
177130,87,2,26696.96,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,13-09-2021
177220,81,3,338319.36,1,50,Medellín,Colombia,7,6,7,4,0,false,,,09,02-09-2021
177229,87,1,19251.26,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,10-09-2021
177250,86,2,23655.01,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,18-09-2021
177275,91,2,16127.91,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,08-09-2021
177277,87,1,6910.64,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,28-09-2021
177374,85,1,8395.52,1,45,Cali,Colombia,2,6,3,4,0,false,,,09,04-09-2021
177440,81,1,9357.0,1,45,Cali,Colombia,2,6,3,4,0,false,,,09,05-09-2021
177456,92,2,21752.88,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,23-09-2021
177476,84,3,21475.13,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,10-09-2021
177510,87,1,91478.06,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,24-09-2021
177560,81,26,689442.01,1,123,Barranquilla,Colombia,3,6,18,4,0,false,,,09,14-09-2021
177565,81,1,9847.78,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,07-09-2021
177612,87,1,12192.22,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,18-09-2021
177625,81,1,6248.99,1,45,Cali,Colombia,2,6,3,4,0,false,,,09,28-09-2021
177651,86,2,19880.5,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,21-09-2021
177666,84,1,6636.32,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,17-09-2021
177687,87,3,33794.87,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,14-09-2021
177736,87,2,18563.24,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,19-09-2021
177825,87,1,3708.98,1,55,Ciudad de México,Mexico,11,7,11,1,0,false,,,09,24-08-2021
177838,87,3,29628.43,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,29-09-2021
177902,87,1,24340.62,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,04-09-2021
177936,87,2,41513.5,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,08-09-2021
177941,81,1,5496.11,1,45,Cali,Colombia,2,6,3,4,0,false,,,09,03-09-2021
177957,85,1,32724.42,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,04-08-2021
177961,84,3,52364.87,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,29-09-2021
177973,86,1,27321.04,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,28-09-2021
178001,87,4,14677.91,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,29-09-2021
178007,84,1,6870.59,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,23-09-2021
178048,81,2,17287.0,1,50,Medellín,Colombia,7,6,7,4,0,false,,,09,16-09-2021
178060,85,11,149833.9,1,123,Barranquilla,Colombia,3,6,18,4,0,false,,,09,25-09-2021
178063,86,1,6110.4,1,50,Medellín,Colombia,7,6,7,4,0,false,,,09,01-09-2021
178091,92,1,6605.32,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,11-09-2021
178107,81,2,7416.16,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,04-09-2021
178228,85,4,26451.74,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,27-09-2021
178231,85,2,8424.22,1,50,Medellín,Colombia,7,6,7,4,0,false,,,09,29-09-2021
178272,87,1,15557.61,1,55,Ciudad de México,Mexico,11,7,11,5,0,false,,,09,30-07-2021
178279,81,1,3234.22,1,50,Medellín,Colombia,7,6,7,4,0,false,,,09,20-09-2021
178384,87,4,93603.23,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,17-09-2021
178387,86,1,16179.97,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,18-09-2021
178409,87,1,7355.18,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,20-09-2021
178428,87,3,42193.27,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,16-09-2021
178448,81,2,24869.11,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,22-09-2021
178478,84,2,75681.49,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,17-09-2021
178488,87,2,15640.25,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,07-09-2021
178519,87,1,26056.6,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,09-09-2021
178540,81,1,12083.45,1,123,Barranquilla,Colombia,3,6,18,4,0,false,,,09,21-09-2021
178563,81,1,9739.18,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,21-09-2021
178603,81,1,24246.0,1,57,Bogotá,Colombia,1,6,2,5,0,false,,,09,30-06-2021
178621,91,2,7166.01,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,23-09-2021
178672,86,2,17558.45,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,15-09-2021
178691,81,1,6564.83,1,123,Barranquilla,Colombia,3,6,18,4,0,false,,,09,11-09-2021
178701,81,1,6564.83,1,123,Barranquilla,Colombia,3,6,18,4,0,false,,,09,11-09-2021
178718,81,1,6789.26,1,123,Barranquilla,Colombia,3,6,18,4,0,false,,,09,11-09-2021
178777,81,1,2285.41,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,26-09-2021
178778,81,3,15360.35,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,29-09-2021
178807,86,1,3376.75,1,50,Medellín,Colombia,7,6,7,4,0,false,,,09,08-09-2021
178839,81,1,18368.18,1,50,Medellín,Colombia,7,6,7,4,0,false,,,09,07-09-2021
178849,81,1,3297.17,1,50,Medellín,Colombia,7,6,7,4,0,false,,,09,23-09-2021
178867,87,2,73809.11,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,07-09-2021
178870,81,2,41275.56,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,13-09-2021
178877,81,1,22720.42,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,26-08-2021
178906,86,1,6420.79,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,01-09-2021
178926,84,1,7092.44,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,01-09-2021
178938,87,2,22431.77,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,17-09-2021
178947,81,1,7350.46,1,45,Cali,Colombia,2,6,3,4,0,false,,,09,28-09-2021
179007,81,2,26624.08,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,03-09-2021
179030,87,2,16173.74,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,23-09-2021
179064,91,1,8178.42,1,55,Ciudad de México,Mexico,11,7,11,5,0,false,,,09,05-07-2021
179087,86,3,13259.61,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,14-09-2021
179149,81,8,35970.21,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,25-09-2021
179187,81,1,5503.67,1,45,Cali,Colombia,2,6,3,4,0,false,,,09,08-09-2021
179214,81,1,6344.0,1,57,Bogotá,Colombia,1,6,2,5,0,false,,,09,30-06-2021
179286,81,1,4900.09,1,50,Medellín,Colombia,7,6,7,4,0,false,,,09,10-09-2021
179297,87,1,14818.21,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,02-09-2021
179307,86,2,7831.21,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,29-09-2021
179434,86,2,6796.55,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,15-09-2021
179445,81,1,15104.96,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,20-09-2021
179447,81,2,28955.17,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,29-09-2021
179463,81,2,8131.96,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,28-09-2021
179535,85,1,3222.86,1,50,Medellín,Colombia,7,6,7,4,0,false,,,09,03-09-2021
179544,81,2,10068.56,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,08-09-2021
179557,87,1,1830.09,1,55,Ciudad de México,Mexico,11,7,11,1,0,false,,,09,05-09-2021
179575,85,4,9743.42,1,50,Medellín,Colombia,7,6,7,4,0,true,,,09,18-09-2021
179575,85,4,17659.95,1,50,Medellín,Colombia,7,6,7,4,0,false,,,09,18-09-2021
179579,81,1,1513.87,1,45,Cali,Colombia,2,6,3,1,0,false,,,09,15-09-2021
179618,88,3,31177.26,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,13-09-2021
179622,86,2,10158.56,1,45,Cali,Colombia,2,6,3,4,0,false,,,09,28-09-2021
179678,87,1,9764.73,1,55,Ciudad de México,Mexico,11,7,11,5,0,false,,,09,14-07-2021
179685,83,2,8751.04,1,45,Cali,Colombia,2,6,3,4,0,false,,,09,07-09-2021
179715,87,1,19082.08,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,01-09-2021
179729,81,3,41725.64,1,123,Barranquilla,Colombia,3,6,18,4,0,false,,,09,05-09-2021
179751,87,8,51736.43,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,19-09-2021
179757,81,2,8269.02,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,15-09-2021
179769,87,1,2888.46,1,55,Ciudad de México,Mexico,11,7,11,1,0,false,,,09,09-09-2021
179786,87,6,73834.45,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,13-09-2021
179809,87,1,3463.38,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,11-09-2021
179848,81,1,4682.36,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,12-09-2021
179886,85,1,4678.52,1,45,Cali,Colombia,2,6,3,4,0,false,,,09,11-09-2021
179887,82,7,23868.21,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,25-09-2021
179898,81,1,3576.74,1,123,Barranquilla,Colombia,3,6,18,4,0,false,,,09,09-09-2021
179905,84,1,4217.26,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,05-09-2021
179918,81,1,10553.26,1,45,Cali,Colombia,2,6,3,4,0,false,,,09,21-09-2021
179920,87,2,26489.66,1,55,Ciudad de México,Mexico,11,7,11,,0,false,,,09,04-09-2021
179951,87,2,28433.73,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,24-09-2021
179961,87,1,4274.74,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,28-09-2021
179997,82,1,3101.03,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,10-09-2021
180011,81,2,7633.01,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,10-09-2021
180033,82,1,6161.17,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,05-09-2021
180082,86,4,26548.63,1,45,Cali,Colombia,2,6,3,4,0,false,,,09,01-09-2021
180120,81,6,46939.31,1,57,Bogotá,Colombia,1,6,2,1,0,false,,,09,03-09-2021
180129,81,1,3189.77,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,04-09-2021
180146,81,1,3324.82,1,57,Bogotá,Colombia,1,6,2,5,0,false,,,09,02-07-2021
180185,85,1,1216.63,1,57,Bogotá,Colombia,1,6,2,1,0,false,,,09,23-09-2021
180206,87,1,5959.56,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,03-09-2021
180215,81,1,3120.08,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,13-09-2021
180230,81,1,3350.92,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,13-09-2021
180235,84,1,3495.65,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,10-09-2021
180237,84,1,32979.05,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,25-09-2021
180245,87,1,5463.77,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,07-09-2021
180250,84,1,4552.86,1,50,Medellín,Colombia,7,6,7,,0,false,,,09,09-09-2021
180262,87,1,3488.52,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,22-09-2021
180263,81,1,4703.13,1,45,Cali,Colombia,2,6,3,4,0,false,,,09,21-09-2021
180292,81,1,4446.32,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,07-09-2021
180296,81,1,4472.29,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,03-09-2021
180309,87,1,8987.09,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,24-09-2021
180318,81,1,3454.35,1,45,Cali,Colombia,2,6,3,4,0,false,,,09,17-09-2021
180333,87,1,8879.55,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,20-09-2021
180335,81,1,4526.86,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,03-09-2021
180340,81,3,9658.12,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,23-09-2021
180398,87,4,18563.72,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,08-09-2021
180505,81,1,3917.86,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,08-09-2021
180509,87,2,9406.66,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,26-09-2021
180556,85,2,19485.15,1,50,Medellín,Colombia,7,6,7,4,0,false,,,09,14-09-2021
180557,85,1,3323.21,1,45,Cali,Colombia,2,6,3,4,0,false,,,09,04-09-2021
180561,87,2,13245.01,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,03-09-2021
180625,91,2,6423.45,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,29-09-2021
180635,86,1,8552.69,1,45,Cali,Colombia,2,6,3,1,0,false,,,09,15-08-2021
180645,86,1,12402.56,1,57,Bogotá,Colombia,1,6,2,5,0,false,,,09,13-07-2021
180661,81,1,3153.82,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,17-09-2021
180662,82,1,8862.99,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,01-09-2021
180710,87,2,8029.63,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,05-09-2021
180711,81,1,4605.71,1,57,Bogotá,Colombia,1,6,2,4,0,false,,,09,20-09-2021
180790,87,4,12273.35,1,55,Ciudad de México,Mexico,11,7,11,4,0,false,,,09,27-09-2021
